User_ID,Device_Model,Operating_System,App_Usage_Time,Screen_On_Time,Battery_Drain,Number_of_Apps_Installed,Data_Usage,Age,Gender,User_Behavior_Class,Battery_Intensity,User_Status,App_Distraction_Index,Battery_Stress_Score,Generation,Usage_Efficiency,Digital_Burnout_Score,User_Persona,Battery_Efficiency_Level,Extreme_Usage_Flag,Risk_Score,Addiction_Risk_Level
499,Google Pixel 5,Android,274,4.5,1356,54,869,53,Male,3,301.33,Regular,5.07,0.6408554572271387,Gen X / Boomers,1.0148148148148148,2.43,Male - Gen X / Boomers,Low Drain,Normal,41.804164997997596,Medium Risk
500,iPhone 12,iOS,143,3.6,988,26,504,45,Female,2,274.44,Casual,5.5,0.5101214574898786,Gen X / Boomers,0.662037037037037,0.94,Female - Gen X / Boomers,Low Drain,Normal,25.93405419837138,Low Risk
501,Google Pixel 5,Android,66,1.3,369,14,195,32,Male,1,283.85,Basic,4.71,0.5284552845528455,Millennials,0.8461538461538461,0.18,Male - Millennials,Low Drain,Normal,10.918568949405955,Low Risk
502,Xiaomi Mi 11,Android,420,7.7,2017,74,1187,24,Female,4,261.95,Heavy,5.68,0.5884977689638077,Gen Z,0.9090909090909091,5.7,Female - Gen Z,High Drain,Normal,62.3520224269123,Medium Risk
503,Xiaomi Mi 11,Android,582,8.4,2664,91,2493,55,Female,5,317.14,Addicted,6.4,0.9358108108108109,Gen X / Boomers,1.1547619047619047,7.64,Female - Gen X / Boomers,High Drain,Normal,85.52769990655455,High Risk
504,Google Pixel 5,Android,200,5.8,1291,50,965,52,Male,3,222.59,Regular,4.0,0.7474825716498839,Gen X / Boomers,0.574712643678161,2.9,Male - Gen X / Boomers,Low Drain,Normal,46.078761180082765,Medium Risk
505,Google Pixel 5,Android,493,8.5,2859,99,2450,47,Male,5,336.35,Addicted,4.98,0.856942987058412,Gen X / Boomers,0.9666666666666667,8.41,Male - Gen X / Boomers,High Drain,Normal,87.76865572019757,High Risk
506,Samsung Galaxy S21,Android,348,6.6,2398,66,1415,49,Female,4,363.33,Heavy,5.27,0.5900750625521268,Gen X / Boomers,0.8787878787878788,4.36,Female - Gen X / Boomers,High Drain,Normal,59.00040048057669,Medium Risk
507,Xiaomi Mi 11,Android,238,5.1,1408,45,941,27,Male,3,276.08,Regular,5.29,0.6683238636363636,Millennials,0.7777777777777779,2.3,Male - Millennials,Low Drain,Normal,41.941930316379654,Medium Risk
508,Xiaomi Mi 11,Android,33,2.0,318,11,173,42,Female,1,159.0,Basic,3.0,0.5440251572327044,Gen X / Boomers,0.275,0.22,Female - Gen X / Boomers,Low Drain,Normal,12.078494193031638,Low Risk
509,Google Pixel 5,Android,267,5.9,1740,45,791,22,Male,3,294.92,Regular,5.93,0.45459770114942527,Gen Z,0.7542372881355932,2.66,Male - Gen Z,High Drain,Normal,42.806434387932185,Medium Risk
510,iPhone 12,iOS,492,10.0,2513,90,1968,31,Male,5,251.3,Addicted,5.47,0.7831277357739753,Millennials,0.82,9.0,Male - Millennials,High Drain,Normal,84.25043385395809,High Risk
511,Google Pixel 5,Android,241,5.3,1767,58,976,38,Female,3,333.4,Regular,4.16,0.5523486134691568,Millennials,0.7578616352201258,3.07,Female - Millennials,High Drain,Normal,46.968495527966894,Medium Risk
512,Samsung Galaxy S21,Android,567,10.8,2911,89,1682,39,Male,5,269.54,Addicted,6.37,0.5778083132944005,Millennials,0.8749999999999999,9.61,Male - Millennials,High Drain,Normal,83.17794686957683,High Risk
513,Samsung Galaxy S21,Android,36,1.6,442,17,249,34,Male,1,276.25,Basic,2.12,0.5633484162895928,Millennials,0.37499999999999994,0.27,Male - Millennials,Low Drain,Normal,13.47643839273795,Low Risk
514,OnePlus 9,Android,110,3.4,975,31,507,57,Female,2,286.76,Casual,3.55,0.52,Gen X / Boomers,0.5392156862745098,1.05,Female - Gen X / Boomers,Low Drain,Normal,26.81858229875851,Low Risk
515,Samsung Galaxy S21,Android,466,7.1,1984,73,1461,54,Male,4,279.44,Heavy,6.38,0.7363911290322581,Gen X / Boomers,1.0938967136150235,5.18,Male - Gen X / Boomers,High Drain,Normal,63.34094246429049,Medium Risk
516,OnePlus 9,Android,126,2.2,1187,28,599,25,Male,2,539.55,Casual,4.5,0.5046335299073293,Millennials,0.9545454545454545,0.62,Male - Millennials,Low Drain,Normal,23.014817781337605,Low Risk
517,Xiaomi Mi 11,Android,120,3.8,940,36,535,44,Male,2,247.37,Casual,3.33,0.5691489361702128,Gen X / Boomers,0.5263157894736842,1.37,Male - Gen X / Boomers,Low Drain,Normal,30.003470831664664,Low Risk
518,iPhone 12,iOS,64,1.2,592,19,218,25,Male,1,493.33,Basic,3.37,0.36824324324324326,Millennials,0.888888888888889,0.23,Male - Millennials,Low Drain,Normal,12.376718729141636,Low Risk
519,OnePlus 9,Android,574,8.5,2780,87,1809,34,Female,5,327.06,Addicted,6.6,0.6507194244604316,Millennials,1.1254901960784314,7.4,Female - Millennials,High Drain,Normal,76.43105059404618,High Risk
520,OnePlus 9,Android,119,2.2,1123,22,371,51,Male,2,510.45,Casual,5.41,0.3303650934995548,Gen X / Boomers,0.9015151515151515,0.48,Male - Gen X / Boomers,Low Drain,Normal,18.457348818582297,Low Risk
521,OnePlus 9,Android,350,6.5,2364,75,1485,20,Male,4,363.69,Heavy,4.67,0.6281725888324873,Gen Z,0.8974358974358974,4.88,Male - Gen Z,High Drain,Normal,62.23534908556935,Medium Risk
522,Google Pixel 5,Android,69,1.1,535,17,250,25,Male,1,486.36,Basic,4.06,0.4672897196261682,Millennials,1.0454545454545452,0.19,Male - Millennials,Low Drain,Normal,11.821786143372048,Low Risk
523,Xiaomi Mi 11,Android,438,6.5,1849,64,1125,49,Female,4,284.46,Heavy,6.84,0.6084369929691725,Gen X / Boomers,1.123076923076923,4.16,Female - Gen X / Boomers,High Drain,Normal,54.576825523962086,Medium Risk
524,Samsung Galaxy S21,Android,506,11.2,2623,98,2460,48,Male,5,234.2,Addicted,5.16,0.9378574151734655,Gen X / Boomers,0.7529761904761906,10.98,Male - Gen X / Boomers,High Drain,Normal,96.58576959017488,High Risk
525,Samsung Galaxy S21,Android,272,5.2,1390,45,792,57,Female,3,267.31,Regular,6.04,0.5697841726618705,Gen X / Boomers,0.8717948717948717,2.34,Female - Gen X / Boomers,Low Drain,Normal,40.48511547189962,Medium Risk
526,Samsung Galaxy S21,Android,224,4.5,1646,57,665,59,Male,3,365.78,Regular,3.93,0.4040097205346294,Gen X / Boomers,0.8296296296296296,2.56,Male - Gen X / Boomers,High Drain,Normal,40.26231477773328,Medium Risk
527,Google Pixel 5,Android,99,2.4,689,36,318,29,Female,2,287.08,Casual,2.75,0.46153846153846156,Millennials,0.6875,0.86,Female - Millennials,Low Drain,Normal,22.72967561073288,Low Risk
528,iPhone 12,iOS,44,1.2,466,10,131,57,Female,1,388.33,Basic,4.4,0.2811158798283262,Gen X / Boomers,0.611111111111111,0.12,Female - Gen X / Boomers,Low Drain,Normal,8.60419169670271,Low Risk
529,Google Pixel 5,Android,175,3.0,801,32,338,24,Male,2,267.0,Casual,5.47,0.42197253433208487,Gen Z,0.9722222222222222,0.96,Male - Gen Z,Low Drain,Normal,23.757842744626885,Low Risk
530,Google Pixel 5,Android,228,4.8,1639,47,796,42,Female,3,341.46,Regular,4.85,0.4856619890176937,Gen X / Boomers,0.7916666666666666,2.26,Female - Gen X / Boomers,High Drain,Normal,39.805900413829924,Low Risk
531,Xiaomi Mi 11,Android,589,11.8,2629,86,2479,43,Female,5,222.8,Addicted,6.85,0.9429440852034995,Gen X / Boomers,0.8319209039548022,10.15,Female - Gen X / Boomers,High Drain,Extreme,95.1776798825257,High Risk
532,OnePlus 9,Android,339,7.9,1987,66,1191,47,Male,4,251.52,Heavy,5.14,0.599396074484147,Gen X / Boomers,0.7151898734177216,5.21,Male - Gen X / Boomers,High Drain,Normal,60.64250433853958,Medium Risk
533,iPhone 12,iOS,431,6.4,2206,66,1200,23,Female,4,344.69,Heavy,6.53,0.543970988213962,Gen Z,1.1223958333333333,4.22,Female - Gen Z,High Drain,Normal,55.75063409424643,Medium Risk
534,Xiaomi Mi 11,Android,190,4.7,1276,57,915,22,Female,3,271.49,Regular,3.33,0.7170846394984326,Gen Z,0.6737588652482269,2.68,Female - Gen Z,Low Drain,Normal,43.932585769590176,Medium Risk
535,OnePlus 9,Android,389,6.1,2087,67,1383,30,Male,4,342.13,Heavy,5.81,0.6626736942980355,Millennials,1.062841530054645,4.09,Male - Millennials,High Drain,Normal,57.252302763315974,Medium Risk
536,Samsung Galaxy S21,Android,139,3.3,937,24,573,25,Female,2,283.94,Casual,5.79,0.6115261472785486,Millennials,0.7020202020202021,0.79,Female - Millennials,Low Drain,Normal,25.156988386063276,Low Risk
537,Samsung Galaxy S21,Android,289,5.9,1528,48,915,30,Male,3,258.98,Regular,6.02,0.5988219895287958,Millennials,0.8163841807909603,2.83,Male - Millennials,High Drain,Normal,45.20531304231745,Medium Risk
538,Samsung Galaxy S21,Android,593,11.1,2672,82,2258,34,Female,5,240.72,Addicted,7.23,0.8450598802395209,Millennials,0.8903903903903904,9.1,Female - Millennials,High Drain,Normal,88.97703911360298,High Risk
539,Google Pixel 5,Android,576,9.5,2638,98,2281,38,Female,5,277.68,Addicted,5.88,0.8646702047005307,Millennials,1.0105263157894737,9.31,Female - Millennials,High Drain,Normal,88.768522226672,High Risk
540,OnePlus 9,Android,592,9.4,2867,95,1701,27,Female,5,305.0,Addicted,6.23,0.5933031042901988,Millennials,1.049645390070922,8.93,Female - Millennials,High Drain,Normal,80.55773594980643,High Risk
541,iPhone 12,iOS,567,10.5,2817,89,2194,52,Male,5,268.29,Addicted,6.37,0.7788427405040823,Gen X / Boomers,0.8999999999999999,9.35,Male - Gen X / Boomers,High Drain,Normal,88.32932852756642,High Risk
542,iPhone 12,iOS,170,2.5,740,21,537,25,Female,2,296.0,Casual,8.1,0.7256756756756757,Millennials,1.1333333333333333,0.52,Female - Millennials,Low Drain,Normal,21.14871178747831,Low Risk
543,Google Pixel 5,Android,242,5.4,1307,48,642,28,Male,3,242.04,Regular,5.04,0.4912012241775057,Millennials,0.7469135802469135,2.59,Male - Millennials,Low Drain,Normal,40.258710452543056,Medium Risk
544,Samsung Galaxy S21,Android,275,5.5,1616,48,656,55,Male,3,293.82,Regular,5.73,0.40594059405940597,Gen X / Boomers,0.8333333333333333,2.64,Male - Gen X / Boomers,High Drain,Normal,40.760245628087034,Medium Risk
545,Google Pixel 5,Android,544,9.7,2633,97,1727,28,Female,5,271.44,Addicted,5.61,0.6559058108621344,Millennials,0.9347079037800687,9.41,Female - Millennials,High Drain,Normal,82.47617140568681,High Risk
546,OnePlus 9,Android,50,2.0,362,17,182,34,Female,1,181.0,Basic,2.94,0.5027624309392266,Millennials,0.4166666666666667,0.34,Female - Millennials,Low Drain,Normal,14.004805766920303,Low Risk
547,OnePlus 9,Android,236,4.6,1750,45,971,21,Female,3,380.43,Regular,5.24,0.5548571428571428,Gen Z,0.855072463768116,2.07,Female - Gen Z,High Drain,Normal,40.63569616873582,Medium Risk
548,iPhone 12,iOS,139,2.6,658,33,358,58,Female,2,253.08,Casual,4.21,0.5440729483282675,Gen X / Boomers,0.8910256410256411,0.86,Female - Gen X / Boomers,Low Drain,Normal,22.967828060339073,Low Risk
549,Google Pixel 5,Android,383,6.6,2155,74,1360,45,Male,4,326.52,Heavy,5.18,0.6310904872389791,Gen X / Boomers,0.9671717171717172,4.88,Male - Gen X / Boomers,High Drain,Normal,60.76384995327726,Medium Risk
550,Samsung Galaxy S21,Android,172,4.0,1047,32,508,21,Female,2,261.75,Casual,5.38,0.48519579751671443,Gen Z,0.7166666666666667,1.28,Female - Gen Z,Low Drain,Normal,29.133627019089573,Low Risk
551,Xiaomi Mi 11,Android,455,6.2,1984,72,1287,42,Male,4,320.0,Heavy,6.32,0.6486895161290323,Gen X / Boomers,1.2231182795698925,4.46,Male - Gen X / Boomers,High Drain,Normal,57.94740355092778,Medium Risk
552,Samsung Galaxy S21,Android,157,2.5,1110,30,373,37,Female,2,444.0,Casual,5.23,0.33603603603603605,Millennials,1.0466666666666666,0.75,Female - Millennials,Low Drain,Normal,21.905620077426246,Low Risk
553,iPhone 12,iOS,173,3.8,605,23,583,32,Male,2,159.21,Casual,7.52,0.9636363636363636,Millennials,0.7587719298245614,0.87,Male - Millennials,Low Drain,Normal,26.64076892270725,Low Risk
554,Samsung Galaxy S21,Android,405,7.3,2082,75,1162,37,Female,4,285.21,Heavy,5.4,0.5581171950048031,Millennials,0.9246575342465754,5.48,Female - Millennials,High Drain,Normal,61.02135896409024,Medium Risk
555,iPhone 12,iOS,387,6.6,2168,61,1246,19,Female,4,328.48,Heavy,6.34,0.5747232472324724,Gen Z,0.9772727272727274,4.03,Female - Gen Z,High Drain,Normal,55.45481244159658,Medium Risk
556,Xiaomi Mi 11,Android,201,4.9,1633,41,972,32,Female,3,333.27,Regular,4.9,0.5952235150030618,Millennials,0.6836734693877551,2.01,Female - Millennials,High Drain,Normal,40.43558937391536,Medium Risk
557,iPhone 12,iOS,142,3.5,625,25,370,40,Female,2,178.57,Casual,5.68,0.592,Millennials,0.6761904761904762,0.88,Female - Millennials,Low Drain,Normal,23.687758643705784,Low Risk
558,Samsung Galaxy S21,Android,198,4.2,1392,43,640,27,Male,3,331.43,Regular,4.6,0.45977011494252873,Millennials,0.7857142857142856,1.81,Male - Millennials,Low Drain,Normal,34.71953010279002,Low Risk
559,Google Pixel 5,Android,361,7.6,2037,65,1056,55,Male,4,268.03,Heavy,5.55,0.5184094256259205,Gen X / Boomers,0.7916666666666667,4.94,Male - Gen X / Boomers,High Drain,Normal,57.717527699906555,Medium Risk
560,OnePlus 9,Android,553,11.6,2914,81,1860,47,Male,5,251.21,Addicted,6.83,0.6382978723404256,Gen X / Boomers,0.7945402298850575,9.4,Male - Gen X / Boomers,High Drain,Extreme,85.55893739153652,High Risk
561,Samsung Galaxy S21,Android,408,6.2,2245,69,1103,38,Female,4,362.1,Heavy,5.91,0.4913140311804009,Millennials,1.096774193548387,4.28,Female - Millennials,High Drain,Normal,54.82765985849686,Medium Risk
562,Xiaomi Mi 11,Android,121,2.1,1188,21,578,18,Male,2,565.71,Casual,5.76,0.48653198653198654,Gen Z,0.9603174603174602,0.44,Male - Gen Z,Low Drain,Normal,20.307969563476174,Low Risk
563,Google Pixel 5,Android,71,1.4,508,15,265,33,Female,1,362.86,Basic,4.73,0.5216535433070866,Millennials,0.8452380952380953,0.21,Female - Millennials,Low Drain,Normal,12.395941796822854,Low Risk
564,iPhone 12,iOS,46,1.6,440,10,265,31,Male,1,275.0,Basic,4.6,0.6022727272727273,Millennials,0.4791666666666667,0.16,Male - Millennials,Low Drain,Normal,11.547456948338006,Low Risk
565,Xiaomi Mi 11,Android,290,4.4,1272,55,910,44,Male,3,289.09,Regular,5.27,0.7154088050314465,Gen X / Boomers,1.0984848484848484,2.42,Male - Gen X / Boomers,Low Drain,Normal,42.26645307702577,Medium Risk
566,Samsung Galaxy S21,Android,60,1.3,462,15,296,40,Male,1,355.38,Basic,4.0,0.6406926406926406,Millennials,0.7692307692307692,0.2,Male - Millennials,Low Drain,Normal,12.435055399813109,Low Risk
567,Google Pixel 5,Android,116,3.9,1132,26,498,35,Female,2,290.26,Casual,4.46,0.43992932862190814,Millennials,0.49572649572649574,1.01,Female - Millennials,Low Drain,Normal,26.861967694566815,Low Risk
568,OnePlus 9,Android,86,1.7,312,16,227,32,Male,1,183.53,Basic,5.38,0.7275641025641025,Millennials,0.8431372549019608,0.27,Male - Millennials,Low Drain,Normal,13.242424242424242,Low Risk
569,Google Pixel 5,Android,291,5.3,1537,43,700,49,Female,3,290.0,Regular,6.77,0.4554326610279766,Gen X / Boomers,0.9150943396226415,2.28,Female - Gen X / Boomers,High Drain,Normal,39.10706180750233,Low Risk
570,Google Pixel 5,Android,404,6.6,2181,77,1327,18,Male,4,330.45,Heavy,5.25,0.6084364970197157,Gen Z,1.0202020202020203,5.08,Male - Gen Z,High Drain,Normal,61.27646509144306,Medium Risk
571,OnePlus 9,Android,441,7.1,1928,74,1421,57,Male,4,271.55,Heavy,5.96,0.7370331950207469,Gen X / Boomers,1.0352112676056338,5.25,Male - Gen X / Boomers,High Drain,Normal,63.16339607529035,Medium Risk
572,Google Pixel 5,Android,444,6.1,2229,73,1194,25,Female,4,365.41,Heavy,6.08,0.5356662180349933,Millennials,1.213114754098361,4.45,Female - Millennials,High Drain,Normal,56.79975971165399,Medium Risk
573,OnePlus 9,Android,211,5.9,1757,42,864,56,Female,3,297.8,Regular,5.02,0.491747296528173,Gen X / Boomers,0.596045197740113,2.48,Female - Gen X / Boomers,High Drain,Normal,42.774395941796826,Medium Risk
574,Samsung Galaxy S21,Android,537,9.1,2858,86,2158,22,Male,5,314.07,Addicted,6.24,0.7550734779566131,Gen Z,0.9835164835164835,7.83,Male - Gen Z,High Drain,Normal,82.32105192898145,High Risk
575,Xiaomi Mi 11,Android,519,10.9,2571,93,2163,47,Female,5,235.87,Addicted,5.58,0.8413068844807468,Gen X / Boomers,0.7935779816513762,10.14,Female - Gen X / Boomers,High Drain,Normal,90.50233613669738,High Risk
576,Samsung Galaxy S21,Android,94,3.5,606,30,446,49,Male,2,173.14,Casual,3.13,0.735973597359736,Gen X / Boomers,0.44761904761904764,1.05,Male - Gen X / Boomers,Low Drain,Normal,26.116005873715125,Low Risk
577,Google Pixel 5,Android,554,10.3,2776,83,1606,34,Female,5,269.51,Addicted,6.67,0.5785302593659942,Millennials,0.8964401294498381,8.55,Female - Millennials,High Drain,Normal,78.78000266987051,High Risk
578,iPhone 12,iOS,381,7.5,2216,66,1291,37,Female,4,295.47,Heavy,5.77,0.5825812274368231,Millennials,0.8466666666666666,4.95,Female - Millennials,High Drain,Normal,60.510612735282336,Medium Risk
579,OnePlus 9,Android,257,6.0,1715,49,916,40,Female,3,285.83,Regular,5.24,0.5341107871720117,Millennials,0.7138888888888889,2.94,Female - Millennials,High Drain,Normal,45.853691095981844,Medium Risk
580,Samsung Galaxy S21,Android,47,1.1,532,18,122,36,Male,1,483.64,Basic,2.61,0.22932330827067668,Millennials,0.712121212121212,0.2,Male - Millennials,Low Drain,Normal,10.586971031904953,Low Risk
581,iPhone 12,iOS,527,10.0,2430,82,1737,27,Female,5,243.0,Addicted,6.43,0.7148148148148148,Millennials,0.8783333333333333,8.2,Female - Millennials,High Drain,Normal,79.05086103323988,High Risk
582,Samsung Galaxy S21,Android,148,2.7,625,34,416,27,Male,2,231.48,Casual,4.35,0.6656,Millennials,0.9135802469135802,0.92,Male - Millennials,Low Drain,Normal,24.301027900146842,Low Risk
583,iPhone 12,iOS,191,5.7,1414,53,991,19,Female,3,248.07,Regular,3.6,0.7008486562942009,Gen Z,0.5584795321637427,3.02,Female - Gen Z,Low Drain,Normal,46.966893605660125,Medium Risk
584,Google Pixel 5,Android,71,1.9,571,10,117,43,Female,1,300.53,Basic,7.1,0.20490367775831875,Gen X / Boomers,0.6228070175438597,0.19,Female - Gen X / Boomers,Low Drain,Normal,10.769323187825389,Low Risk
585,OnePlus 9,Android,73,1.3,538,19,175,30,Female,1,413.85,Basic,3.84,0.3252788104089219,Millennials,0.9358974358974358,0.25,Female - Millennials,Low Drain,Normal,12.193432118542251,Low Risk
586,OnePlus 9,Android,149,3.1,1191,28,563,29,Male,2,384.19,Casual,5.32,0.4727120067170445,Millennials,0.8010752688172043,0.87,Male - Millennials,Low Drain,Normal,25.582298758510213,Low Risk
587,Xiaomi Mi 11,Android,197,4.4,1665,44,608,43,Female,3,378.41,Regular,4.48,0.3651651651651652,Gen X / Boomers,0.7462121212121211,1.94,Female - Gen X / Boomers,High Drain,Normal,35.30476571886264,Low Risk
588,Samsung Galaxy S21,Android,328,6.1,1975,72,1101,24,Male,4,323.77,Heavy,4.56,0.5574683544303798,Gen Z,0.8961748633879782,4.39,Male - Gen Z,High Drain,Normal,55.37938859965292,Medium Risk
589,OnePlus 9,Android,424,7.5,1995,75,1228,36,Male,4,266.0,Heavy,5.65,0.6155388471177945,Millennials,0.9422222222222222,5.62,Male - Millennials,High Drain,Normal,62.480977172607126,Medium Risk
590,Samsung Galaxy S21,Android,111,3.6,627,26,464,39,Female,2,174.17,Casual,4.27,0.7400318979266348,Millennials,0.513888888888889,0.94,Female - Millennials,Low Drain,Normal,25.453477506340942,Low Risk
591,Samsung Galaxy S21,Android,159,3.7,630,33,575,30,Male,2,170.27,Casual,4.82,0.9126984126984127,Millennials,0.7162162162162161,1.22,Male - Millennials,Low Drain,Normal,29.241623281270858,Low Risk
592,Google Pixel 5,Android,580,11.5,2767,84,2341,36,Female,5,240.61,Addicted,6.9,0.8460426454644019,Millennials,0.8405797101449275,9.66,Female - Millennials,High Drain,Extreme,91.91362968896009,High Risk
593,Samsung Galaxy S21,Android,379,7.7,1809,64,1050,22,Female,4,234.94,Heavy,5.92,0.5804311774461028,Gen Z,0.8203463203463203,4.93,Female - Gen Z,High Drain,Normal,57.675744226405016,Medium Risk
594,Samsung Galaxy S21,Android,217,4.2,1500,42,677,26,Female,3,357.14,Regular,5.17,0.4513333333333333,Millennials,0.861111111111111,1.76,Female - Millennials,Low Drain,Normal,34.86103323988787,Low Risk
595,Xiaomi Mi 11,Android,447,6.3,1959,63,1441,48,Male,4,310.95,Heavy,7.1,0.7355793772332823,Gen X / Boomers,1.1825396825396826,3.97,Male - Gen X / Boomers,High Drain,Normal,57.40368442130557,Medium Risk
596,OnePlus 9,Android,512,10.5,2538,82,1694,41,Male,5,241.71,Addicted,6.24,0.6674546887312844,Gen X / Boomers,0.8126984126984127,8.61,Male - Gen X / Boomers,High Drain,Normal,80.20090775597383,High Risk
597,Xiaomi Mi 11,Android,511,10.8,2529,91,2387,21,Male,5,234.17,Addicted,5.62,0.9438513246342428,Gen Z,0.7885802469135803,9.83,Male - Gen Z,High Drain,Normal,92.25417167267388,High Risk
598,OnePlus 9,Android,140,2.5,825,31,347,59,Male,2,330.0,Casual,4.52,0.4206060606060606,Gen X / Boomers,0.9333333333333333,0.78,Male - Gen X / Boomers,Low Drain,Normal,21.896275530636764,Low Risk
599,Samsung Galaxy S21,Android,114,3.0,1131,31,596,28,Male,2,377.0,Casual,3.68,0.5269672855879752,Millennials,0.6333333333333333,0.93,Male - Millennials,Low Drain,Normal,26.554532105192898,Low Risk
600,Samsung Galaxy S21,Android,192,4.3,1382,42,905,47,Female,3,321.4,Regular,4.57,0.6548480463096961,Gen X / Boomers,0.744186046511628,1.81,Female - Gen X / Boomers,Low Drain,Normal,37.93365371779469,Low Risk
601,iPhone 12,iOS,325,6.0,2244,70,1296,30,Female,4,374.0,Heavy,4.64,0.5775401069518716,Millennials,0.9027777777777778,4.2,Female - Millennials,High Drain,Normal,56.782806033907356,Medium Risk
602,OnePlus 9,Android,83,1.2,545,15,284,44,Male,1,454.17,Basic,5.53,0.5211009174311927,Gen X / Boomers,1.152777777777778,0.18,Male - Gen X / Boomers,Low Drain,Normal,11.957549058870644,Low Risk
603,OnePlus 9,Android,122,3.0,922,32,373,43,Male,2,307.33,Casual,3.81,0.40455531453362253,Gen X / Boomers,0.6777777777777777,0.96,Male - Gen X / Boomers,Low Drain,Normal,24.178347350153516,Low Risk
604,OnePlus 9,Android,138,2.1,660,22,424,41,Female,2,314.29,Casual,6.27,0.6424242424242425,Gen X / Boomers,1.0952380952380951,0.46,Female - Gen X / Boomers,Low Drain,Normal,18.760779602189295,Low Risk
605,OnePlus 9,Android,182,5.3,1278,42,885,54,Female,3,241.13,Regular,4.33,0.6924882629107981,Gen X / Boomers,0.5723270440251572,2.23,Female - Gen X / Boomers,Low Drain,Normal,41.0266987051128,Medium Risk
606,OnePlus 9,Android,425,6.0,1928,72,1150,53,Female,4,321.33,Heavy,5.9,0.5964730290456431,Gen X / Boomers,1.1805555555555556,4.32,Female - Gen X / Boomers,High Drain,Normal,55.63476171405687,Medium Risk
607,OnePlus 9,Android,580,10.4,2496,81,2441,37,Female,5,240.0,Addicted,7.16,0.9779647435897436,Millennials,0.9294871794871794,8.42,Female - Millennials,High Drain,Normal,88.5393138432786,High Risk
608,Xiaomi Mi 11,Android,203,4.0,1323,56,787,21,Male,3,330.75,Regular,3.62,0.5948601662887377,Gen Z,0.8458333333333333,2.24,Male - Gen Z,Low Drain,Normal,39.75837671872914,Low Risk
609,Xiaomi Mi 11,Android,258,4.9,1596,56,937,40,Female,3,325.71,Regular,4.61,0.5870927318295739,Millennials,0.8775510204081631,2.74,Female - Millennials,High Drain,Normal,44.56053931384328,Medium Risk
610,iPhone 12,iOS,551,8.5,2927,92,1901,51,Male,5,344.35,Addicted,5.99,0.6494704475572258,Gen X / Boomers,1.080392156862745,7.82,Male - Gen X / Boomers,High Drain,Normal,79.0515285008677,High Risk
611,iPhone 12,iOS,507,9.6,2606,95,1543,48,Male,5,271.46,Addicted,5.34,0.5920951650038373,Gen X / Boomers,0.8802083333333333,9.12,Male - Gen X / Boomers,High Drain,Normal,79.32612468295287,High Risk
612,Xiaomi Mi 11,Android,57,1.3,489,16,131,37,Male,1,376.15,Basic,3.56,0.26789366053169733,Millennials,0.7307692307692307,0.21,Male - Millennials,Low Drain,Normal,10.755706848217862,Low Risk
613,Xiaomi Mi 11,Android,553,10.2,2911,82,2441,44,Male,5,285.39,Addicted,6.74,0.8385434558570938,Gen X / Boomers,0.9035947712418302,8.36,Male - Gen X / Boomers,High Drain,Normal,88.17567747964223,High Risk
614,Google Pixel 5,Android,49,1.1,395,16,153,46,Female,1,359.09,Basic,3.06,0.38734177215189874,Gen X / Boomers,0.7424242424242423,0.18,Female - Gen X / Boomers,Low Drain,Normal,10.353357362167936,Low Risk
615,Samsung Galaxy S21,Android,106,4.0,1158,23,493,18,Male,2,289.5,Casual,4.61,0.42573402417962003,Gen Z,0.44166666666666665,0.92,Male - Gen Z,Low Drain,Normal,26.226138032305432,Low Risk
616,Google Pixel 5,Android,119,3.7,608,36,461,52,Male,2,164.32,Casual,3.31,0.7582236842105263,Gen X / Boomers,0.536036036036036,1.33,Male - Gen X / Boomers,Low Drain,Normal,28.781070618075024,Low Risk
617,OnePlus 9,Android,288,5.4,1476,49,767,36,Female,3,273.33,Regular,5.88,0.5196476964769647,Millennials,0.8888888888888888,2.65,Female - Millennials,Low Drain,Normal,42.06354291816847,Medium Risk
618,Google Pixel 5,Android,225,5.6,1388,55,965,36,Female,3,247.86,Regular,4.09,0.6952449567723343,Millennials,0.6696428571428572,3.08,Female - Millennials,Low Drain,Normal,46.92724602856761,Medium Risk
619,OnePlus 9,Android,342,7.0,1826,71,1077,26,Female,4,260.86,Heavy,4.82,0.5898138006571741,Millennials,0.8142857142857143,4.97,Female - Millennials,High Drain,Normal,57.788012281404356,Medium Risk
620,Samsung Galaxy S21,Android,292,4.2,1407,54,867,59,Male,3,335.0,Regular,5.41,0.6162046908315565,Gen X / Boomers,1.1587301587301586,2.27,Male - Gen X / Boomers,Low Drain,Normal,40.78013616339608,Medium Risk
621,iPhone 12,iOS,218,5.0,1475,46,972,59,Female,3,295.0,Regular,4.74,0.6589830508474577,Gen X / Boomers,0.7266666666666667,2.3,Female - Gen X / Boomers,Low Drain,Normal,42.284074222400214,Medium Risk
622,Google Pixel 5,Android,64,1.8,351,15,274,56,Male,1,195.0,Basic,4.27,0.7806267806267806,Gen X / Boomers,0.5925925925925926,0.27,Male - Gen X / Boomers,Low Drain,Normal,13.837404885863037,Low Risk
623,Xiaomi Mi 11,Android,453,7.4,2363,65,1046,41,Female,4,319.32,Heavy,6.97,0.44265763859500634,Gen X / Boomers,1.0202702702702702,4.81,Female - Gen X / Boomers,High Drain,Normal,56.93071686023228,Medium Risk
